5.731055440886230826e+03,4.679679258098269202e+03,4.361643650548167898e+03,5.218610666821748055e+03,4.724159927582886667e+03,1.147792461019178845e+01,1.147005575656014287e+01
3.652258385380414438e+02,2.477150620049757777e+02,4.032407409338329671e+02,3.616719924157227410e+02,3.094164516145749531e+02,3.405499904060922844e+00,3.435213785739695602e+00
2.012321441355703300e+01,1.642784746924977313e+01,2.555044367743500544e+01,1.761352905014581793e+01,1.676769777691767160e+01,1.048818150298269192e+00,1.020382211430698849e+00
1.452354684717577449e+00,1.204553488932229577e+00,2.922108071404240448e+00,2.605547786118747489e+00,1.370656535858999270e+00,3.992395232778007674e-01,3.903142507343935197e-01
5.384768435986850843e-01,4.378421138109991340e-01,1.083130665534337567e+00,1.490122167448127755e+00,5.098533631705706171e-01,2.159544784792963856e-01,2.068522675974613367e-01
3.715454838897627177e-01,2.760499421564652778e-01,7.704826599958460864e-01,1.055047900948247186e+00,3.125323376744666426e-01,1.457009868086753812e-01,1.233502821080911804e-01
3.918835642770450711e-01,2.241608262442591482e-01,6.016627091194093335e-01,7.583064533966055176e-01,2.227654877747675677e-01,1.332314646738974595e-01,7.504512499500437528e-02
6.811077098384739070e-01,2.932463153823392510e-01,5.055726606052688421e-01,5.643581903579650838e-01,2.155221630619836848e-01,1.896536722644805995e-01,4.806404973055089513e-02
1.423728399515441279e+00,5.905016734492076758e-01,4.615455924703371071e-01,4.494184219254908630e-01,2.777969797720123424e-01,3.318072171642330037e-01,3.732763772479485986e-02
2.326840152947990958e+00,1.276185329407189428e+00,4.805802753264720728e-01,3.924482569085256944e-01,3.849453167166168033e-01,5.206101869630994639e-01,4.561466416581905214e-02
